district_geojson,month,currentlevel,level_diff,TIME_ISO
Bulandshahr,2019-01,8.425714285714287,0.4628571428571429,2019-01-01T00:00:00
Bulandshahr,2019-05,9.952,0.466,2019-05-01T00:00:00
Bulandshahr,2019-08,8.197142857142856,-0.5614285714285715,2019-08-01T00:00:00
Bulandshahr,2019-11,8.16,0.61,2019-11-01T00:00:00
Bulandshahr,2020-01,8.5925,0.23,2020-01-01T00:00:00
Bulandshahr,2020-11,9.616666666666665,0.05000000000000001,2020-11-01T00:00:00
Bulandshahr,2021-01,6.68,-0.34,2021-01-01T00:00:00
Central Delhi,2013-01,4.2,-21.66,2013-01-01T00:00:00
Charki Dadri,2013-01,10.521428571428572,-0.45000000000000007,2013-01-01T00:00:00
Charki Dadri,2013-05,10.07,0.031666666666666655,2013-05-01T00:00:00
Charki Dadri,2013-08,13.045,-0.2,2013-08-01T00:00:00
Charki Dadri,2013-11,13.93125,-0.6675,2013-11-01T00:00:00
Charki Dadri,2014-01,11.88,-0.44,2014-01-01T00:00:00
Charki Dadri,2014-05,16.312857142857144,0.9471428571428572,2014-05-01T00:00:00
Charki Dadri,2014-08,8.71,0.7949999999999999,2014-08-01T00:00:00
Charki Dadri,2014-11,14.815,-0.033750000000000016,2014-11-01T00:00:00
Charki Dadri,2015-01,13.783333333333331,-0.06,2015-01-01T00:00:00
Charki Dadri,2015-05,13.073000000000002,0.736,2015-05-01T00:00:00
Charki Dadri,2015-08,13.443333333333333,-0.6033333333333334,2015-08-01T00:00:00
Charki Dadri,2015-11,12.239166666666668,-0.19500000000000003,2015-11-01T00:00:00
Charki Dadri,2016-05,18.172857142857143,0.6799999999999999,2016-05-01T00:00:00
Charki Dadri,2016-08,8.26,-1.7799999999999998,2016-08-01T00:00:00
Charki Dadri,2016-11,15.945,0.14,2016-11-01T00:00:00
Charki Dadri,2017-01,9.36,0.64,2017-01-01T00:00:00
Charki Dadri,2017-05,16.646250000000002,0.54125,2017-05-01T00:00:00
Charki Dadri,2017-08,8.735,-2.4749999999999996,2017-08-01T00:00:00
Charki Dadri,2017-11,9.088,1.668,2017-11-01T00:00:00
Charki Dadri,2018-04,16.408,0.53,2018-04-01T00:00:00
Charki Dadri,2018-05,8.638,1.616,2018-05-01T00:00:00
Charki Dadri,2018-10,15.166666666666666,-1.201111111111111,2018-10-01T00:00:00
Charki Dadri,2020-01,12.3725,1.1225,2020-01-01T00:00:00
Charki Dadri,2020-08,4.59,-0.732,2020-08-01T00:00:00
Charki Dadri,2020-11,13.775,2.1783333333333332,2020-11-01T00:00:00
Charki Dadri,2021-01,2.8925,0.225,2021-01-01T00:00:00
Faridabad,2013-01,44.05,20.035,2013-01-01T00:00:00
Faridabad,2013-05,29.689999999999998,1.455,2013-05-01T00:00:00
Faridabad,2013-11,29.051666666666666,-0.6383333333333333,2013-11-01T00:00:00
Faridabad,2014-05,28.334285714285716,0.7042857142857143,2014-05-01T00:00:00
Faridabad,2014-11,25.428,1.964,2014-11-01T00:00:00
Faridabad,2015-05,19.698,1.48,2015-05-01T00:00:00
Faridabad,2015-11,24.3,-0.6566666666666666,2015-11-01T00:00:00
Faridabad,2016-05,17.258,0.08399999999999999,2016-05-01T00:00:00
Faridabad,2016-11,23.396666666666665,2.4233333333333333,2016-11-01T00:00:00
Faridabad,2017-05,20.66,2.05,2017-05-01T00:00:00
Faridabad,2017-11,18.07,-1.72,2017-11-01T00:00:00
Faridabad,2017-12,20.19,0.6766666666666667,2017-12-01T00:00:00
Faridabad,2018-04,22.406666666666666,-0.5,2018-04-01T00:00:00
Faridabad,2018-05,19.143333333333334,-0.26666666666666666,2018-05-01T00:00:00
Faridabad,2018-08,37.983333333333334,0.2999999999999999,2018-08-01T00:00:00
Faridabad,2018-10,20.905384615384612,-1.709230769230769,2018-10-01T00:00:00
Faridabad,2018-12,34.44499999999999,5.46,2018-12-01T00:00:00
Faridabad,2019-05,22.494,1.1560000000000001,2019-05-01T00:00:00
Faridabad,2019-08,35.983333333333334,1.01,2019-08-01T00:00:00
Faridabad,2019-10,30.176,3.4939999999999998,2019-10-01T00:00:00
Faridabad,2020-02,65.66,5.66,2020-02-01T00:00:00
Faridabad,2020-08,20.445,-4.8950000000000005,2020-08-01T00:00:00
Faridabad,2020-11,34.736000000000004,5.506,2020-11-01T00:00:00
Faridabad,2021-01,34.1875,-0.9125,2021-01-01T00:00:00
Gautam Buddha Nagar,2013-01,14.49125,0.8412499999999999,2013-01-01T00:00:00
Gautam Buddha Nagar,2013-05,14.61125,0.81,2013-05-01T00:00:00
Gautam Buddha Nagar,2013-08,14.12125,-0.49,2013-08-01T00:00:00
Gautam Buddha Nagar,2013-11,13.055714285714286,-0.022857142857142854,2013-11-01T00:00:00
Gautam Buddha Nagar,2014-01,14.3575,0.25625,2014-01-01T00:00:00
Gautam Buddha Nagar,2014-05,15.218571428571428,0.9314285714285714,2014-05-01T00:00:00
Gautam Buddha Nagar,2014-08,14.912500000000001,-0.26,2014-08-01T00:00:00
Gautam Buddha Nagar,2014-11,13.19,0.225,2014-11-01T00:00:00
Gautam Buddha Nagar,2015-01,15.9475,0.97875,2015-01-01T00:00:00
Gautam Buddha Nagar,2015-05,15.34,-0.6074999999999999,2015-05-01T00:00:00
Gautam Buddha Nagar,2015-08,12.256,0.0060000000000000496,2015-08-01T00:00:00
Gautam Buddha Nagar,2015-11,17.263333333333332,1.4116666666666668,2015-11-01T00:00:00
Gautam Buddha Nagar,2016-05,16.928333333333335,-0.33500000000000013,2016-05-01T00:00:00
Gautam Buddha Nagar,2016-08,16.47375,0.3225,2016-08-01T00:00:00
Gautam Buddha Nagar,2016-11,16.19142857142857,-0.1285714285714286,2016-11-01T00:00:00
Gautam Buddha Nagar,2017-01,16.201428571428572,0.01,2017-01-01T00:00:00
Gautam Buddha Nagar,2017-05,15.108,1.03,2017-05-01T00:00:00
Gautam Buddha Nagar,2017-08,11.3525,-0.27499999999999997,2017-08-01T00:00:00
Gautam Buddha Nagar,2017-11,17.59714285714286,0.8171428571428571,2017-11-01T00:00:00
Gautam Buddha Nagar,2018-01,17.755714285714287,0.15857142857142859,2018-01-01T00:00:00
Gautam Buddha Nagar,2018-05,18.723333333333333,0.6933333333333334,2018-05-01T00:00:00
Gautam Buddha Nagar,2018-08,10.185,-3.375,2018-08-01T00:00:00
Gautam Buddha Nagar,2018-11,18.775714285714287,1.3900000000000001,2018-11-01T00:00:00
Gautam Buddha Nagar,2019-01,20.771666666666665,-0.024999999999999984,2019-01-01T00:00:00
Gautam Buddha Nagar,2019-05,19.611666666666668,0.5716666666666667,2019-05-01T00:00:00
Gautam Buddha Nagar,2019-08,20.926,-0.12799999999999997,2019-08-01T00:00:00
Gautam Buddha Nagar,2019-11,21.768,-0.9640000000000001,2019-11-01T00:00:00
Gautam Buddha Nagar,2020-01,20.744,1.286,2020-01-01T00:00:00
Gautam Buddha Nagar,2021-01,11.416666666666666,-6.41,2021-01-01T00:00:00
Ghaziabad,2013-01,7.541666666666667,-1.505,2013-01-01T00:00:00
Ghaziabad,2013-05,8.452,0.834,2013-05-01T00:00:00
Ghaziabad,2013-08,10.326,-0.446,2013-08-01T00:00:00
Ghaziabad,2013-11,11.2825,-0.265,2013-11-01T00:00:00
Ghaziabad,2014-01,7.728,0.08400000000000002,2014-01-01T00:00:00
Ghaziabad,2014-05,8.001999999999999,0.334,2014-05-01T00:00:00
Ghaziabad,2014-11,6.28,0.38,2014-11-01T00:00:00
Ghaziabad,2015-05,9.4275,0.615,2015-05-01T00:00:00
Ghaziabad,2015-08,10.083333333333334,-0.4466666666666666,2015-08-01T00:00:00
Ghaziabad,2015-11,9.183333333333334,-0.19000000000000003,2015-11-01T00:00:00
Ghaziabad,2016-01,12.700000000000001,0.925,2016-01-01T00:00:00
Ghaziabad,2016-05,10.157499999999999,0.21250000000000002,2016-05-01T00:00:00
Ghaziabad,2016-11,10.075000000000001,-0.0825,2016-11-01T00:00:00
Ghaziabad,2017-01,8.27,-1.0550000000000002,2017-01-01T00:00:00
Ghaziabad,2017-05,9.416,0.49399999999999994,2017-05-01T00:00:00
Ghaziabad,2017-08,9.739999999999998,0.3240000000000001,2017-08-01T00:00:00
Ghaziabad,2017-11,10.4175,0.42999999999999994,2017-11-01T00:00:00
Ghaziabad,2018-01,10.805,0.3875,2018-01-01T00:00:00
Ghaziabad,2018-05,12.106666666666667,0.9733333333333333,2018-05-01T00:00:00
Ghaziabad,2018-08,10.34,-1.7666666666666666,2018-08-01T00:00:00
Ghaziabad,2018-11,11.342500000000001,1.1325,2018-11-01T00:00:00
Ghaziabad,2019-01,11.456666666666669,-0.1433333333333333,2019-01-01T00:00:00
Ghaziabad,2019-05,12.073333333333332,0.6166666666666667,2019-05-01T00:00:00
Ghaziabad,2019-08,11.74,-0.3333333333333333,2019-08-01T00:00:00
Ghaziabad,2019-11,11.9,0.16,2019-11-01T00:00:00
Ghaziabad,2020-01,11.7825,0.21500000000000002,2020-01-01T00:00:00
Ghaziabad,2020-08,12.516666666666666,0.8566666666666666,2020-08-01T00:00:00
Ghaziabad,2020-11,12.61,0.09333333333333331,2020-11-01T00:00:00
Ghaziabad,2021-01,12.25,-0.36000000000000004,2021-01-01T00:00:00
Gurugram,2013-01,26.424285714285713,-15.564285714285715,2013-01-01T00:00:00
Gurugram,2013-05,23.137272727272727,1.1281818181818182,2013-05-01T00:00:00
Gurugram,2013-08,18.6375,0.0025000000000000022,2013-08-01T00:00:00
Gurugram,2013-11,23.9175,0.54375,2013-11-01T00:00:00
Gurugram,2014-01,18.634999999999998,0.5349999999999999,2014-01-01T00:00:00
Gurugram,2014-05,22.554545454545455,-1.6300000000000003,2014-05-01T00:00:00
Gurugram,2014-08,18.616666666666667,0.7000000000000001,2014-08-01T00:00:00
Gurugram,2014-11,25.639999999999997,0.932,2014-11-01T00:00:00
Gurugram,2015-01,23.155,1.2175,2015-01-01T00:00:00
Gurugram,2015-05,25.990000000000002,0.7323076923076923,2015-05-01T00:00:00
Gurugram,2015-11,24.730476190476192,0.2795238095238095,2015-11-01T00:00:00
Gurugram,2016-01,26.25,0.61,2016-01-01T00:00:00
Gurugram,2016-05,27.14375,1.365,2016-05-01T00:00:00
Gurugram,2016-08,26.7,-1.2,2016-08-01T00:00:00
Gurugram,2016-11,28.417272727272724,1.4363636363636365,2016-11-01T00:00:00
Gurugram,2017-05,27.72125,0.07500000000000002,2017-05-01T00:00:00
Gurugram,2017-08,38.46,2.46,2017-08-01T00:00:00
Gurugram,2017-11,27.237142857142857,0.62,2017-11-01T00:00:00
Gurugram,2017-12,29.88,0.1925,2017-12-01T00:00:00
Gurugram,2018-04,30.92,0.21,2018-04-01T00:00:00
Gurugram,2018-05,26.361666666666668,1.7116666666666667,2018-05-01T00:00:00
Gurugram,2018-08,30.495,0.51125,2018-08-01T00:00:00
Gurugram,2018-10,27.074666666666666,-0.1756666666666667,2018-10-01T00:00:00
Gurugram,2018-12,27.854285714285712,0.5571428571428572,2018-12-01T00:00:00
Gurugram,2019-01,24.23,3.43,2019-01-01T00:00:00
Gurugram,2019-05,32.574444444444445,1.5044444444444443,2019-05-01T00:00:00
Gurugram,2019-08,27.38375,-0.06624999999999995,2019-08-01T00:00:00
Gurugram,2019-10,32.608333333333334,0.16333333333333333,2019-10-01T00:00:00
Gurugram,2020-08,41.928999999999995,7.574,2020-08-01T00:00:00
Gurugram,2020-11,40.29636363636364,10.451818181818181,2020-11-01T00:00:00
Gurugram,2021-01,29.445000000000004,-0.8233333333333333,2021-01-01T00:00:00
Hapur,2013-01,8.368181818181817,-1.760909090909091,2013-01-01T00:00:00
Hapur,2013-05,9.98125,1.0225,2013-05-01T00:00:00
Hapur,2013-08,8.88375,-1.0975000000000001,2013-08-01T00:00:00
Hapur,2013-11,8.815,-0.06875,2013-11-01T00:00:00
Hapur,2014-01,8.542857142857143,0.24714285714285714,2014-01-01T00:00:00
Hapur,2014-05,9.5475,0.51625,2014-05-01T00:00:00
Hapur,2015-05,11.061428571428573,1.5085714285714287,2015-05-01T00:00:00
Hapur,2015-08,10.33,-0.7314285714285714,2015-08-01T00:00:00
Hapur,2015-11,11.603333333333333,0.19166666666666665,2015-11-01T00:00:00
Hapur,2016-05,12.446666666666665,1.1366666666666667,2016-05-01T00:00:00
Hapur,2016-11,11.43142857142857,-0.5957142857142858,2016-11-01T00:00:00
Hapur,2017-01,11.646666666666667,0.21833333333333335,2017-01-01T00:00:00
Hapur,2017-05,11.159999999999998,0.10833333333333335,2017-05-01T00:00:00
Hapur,2017-08,10.372857142857143,-1.3385714285714287,2017-08-01T00:00:00
Hapur,2017-11,10.92,0.5471428571428572,2017-11-01T00:00:00
Hapur,2018-01,11.224285714285713,0.30428571428571427,2018-01-01T00:00:00
Hapur,2018-05,12.794,1.814,2018-05-01T00:00:00
Hapur,2018-08,11.786666666666667,-1.5199999999999998,2018-08-01T00:00:00
Hapur,2018-11,11.588,0.366,2018-11-01T00:00:00
