id,date,state_name,state_code,district_name,district_code,station_name,latitude,longitude,basin,sub_basin,source,currentlevel,level_diff
405238,2014-02-28,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405239,2014-02-28,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405240,2014-03-01,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405241,2014-03-01,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405242,2014-03-02,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405243,2014-03-02,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405244,2014-03-03,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405245,2014-03-03,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405246,2014-03-04,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405247,2014-03-04,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405248,2014-03-05,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405249,2014-03-05,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405250,2014-03-06,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405251,2014-03-06,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405252,2014-03-07,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405253,2014-03-07,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405254,2014-03-08,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405255,2014-03-08,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405256,2014-03-09,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405257,2014-03-09,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405258,2014-03-10,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405259,2014-03-10,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405260,2014-03-11,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405261,2014-03-11,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405262,2014-03-12,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405263,2014-03-12,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405264,2014-03-13,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405265,2014-03-13,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405266,2014-03-14,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405267,2014-03-14,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405268,2014-03-15,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405269,2014-03-15,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405270,2014-03-16,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405271,2014-03-16,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405272,2014-03-17,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405273,2014-03-17,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405274,2014-03-18,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405275,2014-03-18,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405276,2014-03-19,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405277,2014-03-19,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405278,2014-03-20,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405279,2014-03-20,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405280,2014-03-21,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405281,2014-03-21,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405282,2014-03-22,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405283,2014-03-22,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405284,2014-03-23,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405285,2014-03-23,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405286,2014-03-24,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405287,2014-03-24,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405288,2014-03-25,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405289,2014-03-25,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405290,2014-03-26,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405291,2014-03-26,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405292,2014-03-27,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405293,2014-03-27,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405294,2014-03-28,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405295,2014-03-28,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405296,2014-03-29,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405297,2014-03-29,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405298,2014-03-30,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405299,2014-03-30,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405300,2014-03-31,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405301,2014-03-31,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405302,2014-04-01,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405303,2014-04-01,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405304,2014-04-02,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405305,2014-04-02,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405306,2014-04-03,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405307,2014-04-03,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405308,2014-04-04,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405309,2014-04-04,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405310,2014-04-05,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405311,2014-04-05,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405312,2014-04-06,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405313,2014-04-06,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405314,2014-04-07,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405315,2014-04-07,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405316,2014-04-08,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405317,2014-04-08,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405318,2014-04-09,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405319,2014-04-09,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405320,2014-04-10,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405321,2014-04-10,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405322,2014-04-11,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405323,2014-04-11,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405324,2014-04-12,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405325,2014-04-12,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405326,2014-04-13,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405327,2014-04-13,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405328,2014-04-14,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405329,2014-04-14,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405330,2014-04-15,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405331,2014-04-15,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405332,2014-04-16,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405333,2014-04-16,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405334,2014-04-17,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405335,2014-04-17,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405336,2014-04-18,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405337,2014-04-18,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405338,2014-04-19,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405339,2014-04-19,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405340,2014-04-20,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405341,2014-04-20,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405342,2014-04-21,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405343,2014-04-21,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405344,2014-04-22,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405345,2014-04-22,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405346,2014-04-23,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405347,2014-04-23,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405348,2014-04-24,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405349,2014-04-24,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405350,2014-04-25,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405351,2014-04-25,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405352,2014-04-26,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405353,2014-04-26,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405354,2014-04-27,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405355,2014-04-27,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405356,2014-04-28,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405357,2014-04-28,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405358,2014-04-29,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405359,2014-04-29,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405360,2014-04-30,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405361,2014-04-30,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405362,2014-05-01,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405363,2014-05-01,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405364,2014-05-02,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405365,2014-05-02,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405366,2014-05-03,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405367,2014-05-03,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405368,2014-05-04,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405369,2014-05-04,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405370,2014-05-05,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405371,2014-05-05,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405372,2014-05-06,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405373,2014-05-06,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405374,2014-05-07,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405375,2014-05-07,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405376,2014-05-08,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405377,2014-05-08,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405378,2014-05-09,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405379,2014-05-09,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405380,2014-05-10,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405381,2014-05-10,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405382,2014-05-11,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405383,2014-05-11,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405384,2014-05-12,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405385,2014-05-12,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405386,2014-05-13,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,21.72,10.0
405387,2014-05-13,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.0
405388,2014-05-14,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405389,2014-05-14,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405390,2014-05-15,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405391,2014-05-15,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405392,2014-05-16,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405393,2014-05-16,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405394,2014-05-17,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405395,2014-05-17,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405396,2014-05-18,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405397,2014-05-18,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405398,2014-05-19,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405399,2014-05-19,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405400,2014-05-20,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405401,2014-05-20,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405402,2014-05-21,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405403,2014-05-21,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405404,2014-05-22,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405405,2014-05-22,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405406,2014-05-23,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405407,2014-05-23,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405408,2014-05-24,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405409,2014-05-24,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405410,2014-05-25,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405411,2014-05-25,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405412,2014-05-26,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405413,2014-05-26,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405414,2014-05-27,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405415,2014-05-27,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405416,2014-05-28,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405417,2014-05-28,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405418,2014-05-29,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405419,2014-05-29,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405420,2014-05-30,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405421,2014-05-30,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405422,2014-05-31,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405423,2014-05-31,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405424,2014-06-01,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405425,2014-06-01,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405426,2014-06-02,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405427,2014-06-02,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405428,2014-06-03,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405429,2014-06-03,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405430,2014-06-04,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
405431,2014-06-04,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,11.72,-10.43
405432,2014-06-05,Rajasthan,8,Alwar,87,RAMGARH1,27.58333,76.80972,Ganga,Yamuna Middle,CGWB,22.15,10.43
